Territorio,Año,Mes,Victimas,EdadVictima,EdadAgresor,VM.AG.Relación,VM.AG.Conviviencia,Denuncia
España,2017,11,1,Total,Total,Expareja,No,No había denuncia
España,2017,11,0,Total,Total,Expareja,No contesta,Había denuncia
España,2017,11,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2017,11,0,Total,Total,Expareja,No contesta,No había denuncia
España,2017,11,0,Total,Total,Expareja,Sí,Había denuncia
España,2017,11,0,Total,Total,Expareja,Sí,No consta denuncia
España,2017,11,0,Total,Total,Expareja,Sí,No había denuncia
España,2017,11,0,Total,Total,Pareja,No,Había denuncia
España,2017,11,0,Total,Total,Pareja,No,No consta denuncia
España,2017,11,0,Total,Total,Pareja,No,No había denuncia
España,2017,11,0,Total,Total,Pareja,No contesta,Había denuncia
España,2017,11,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2017,11,0,Total,Total,Pareja,No contesta,No había denuncia
España,2017,11,0,Total,Total,Pareja,Sí,Había denuncia
España,2017,11,0,Total,Total,Pareja,Sí,No consta denuncia
España,2017,11,0,Total,Total,Pareja,Sí,No había denuncia
España,2017,10,0,Total,Total,Expareja,No,Había denuncia
España,2017,10,0,Total,Total,Expareja,No,No consta denuncia
España,2017,10,1,Total,Total,Expareja,No,No había denuncia
España,2017,10,0,Total,Total,Expareja,No contesta,Había denuncia
España,2017,10,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2017,10,0,Total,Total,Expareja,No contesta,No había denuncia
España,2017,10,0,Total,Total,Expareja,Sí,Había denuncia
España,2017,10,0,Total,Total,Expareja,Sí,No consta denuncia
España,2017,10,0,Total,Total,Expareja,Sí,No había denuncia
España,2017,10,0,Total,Total,Pareja,No,Había denuncia
España,2017,10,0,Total,Total,Pareja,No,No consta denuncia
España,2017,10,0,Total,Total,Pareja,No,No había denuncia
España,2017,10,0,Total,Total,Pareja,No contesta,Había denuncia
España,2017,10,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2017,10,0,Total,Total,Pareja,No contesta,No había denuncia
España,2017,10,0,Total,Total,Pareja,Sí,Había denuncia
España,2017,10,0,Total,Total,Pareja,Sí,No consta denuncia
España,2017,10,4,Total,Total,Pareja,Sí,No había denuncia
España,2017,9,1,Total,Total,Expareja,No,Había denuncia
España,2017,9,0,Total,Total,Expareja,No,No consta denuncia
España,2017,9,0,Total,Total,Expareja,No,No había denuncia
España,2017,9,0,Total,Total,Expareja,No contesta,Había denuncia
España,2017,9,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2017,9,0,Total,Total,Expareja,No contesta,No había denuncia
España,2017,9,0,Total,Total,Expareja,Sí,Había denuncia
España,2017,9,0,Total,Total,Expareja,Sí,No consta denuncia
España,2017,9,0,Total,Total,Expareja,Sí,No había denuncia
España,2017,9,0,Total,Total,Pareja,No,Había denuncia
España,2017,9,0,Total,Total,Pareja,No,No consta denuncia
España,2017,9,0,Total,Total,Pareja,No,No había denuncia
España,2017,9,0,Total,Total,Pareja,No contesta,Había denuncia
España,2017,9,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2017,9,0,Total,Total,Pareja,No contesta,No había denuncia
España,2017,9,0,Total,Total,Pareja,Sí,Había denuncia
España,2017,9,0,Total,Total,Pareja,Sí,No consta denuncia
España,2017,9,1,Total,Total,Pareja,Sí,No había denuncia
España,2018,4,0,Total,Total,Expareja,No,Había denuncia
España,2018,4,0,Total,Total,Expareja,No,No consta denuncia
España,2018,4,1,Total,Total,Expareja,No,No había denuncia
España,2018,4,0,Total,Total,Expareja,No contesta,Había denuncia
España,2018,4,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2018,4,0,Total,Total,Expareja,No contesta,No había denuncia
España,2018,4,0,Total,Total,Expareja,Sí,Había denuncia
España,2018,4,0,Total,Total,Expareja,Sí,No consta denuncia
España,2018,4,0,Total,Total,Expareja,Sí,No había denuncia
España,2018,4,1,Total,Total,Pareja,No,Había denuncia
España,2018,4,0,Total,Total,Pareja,No,No consta denuncia
España,2018,4,1,Total,Total,Pareja,No,No había denuncia
España,2018,4,0,Total,Total,Pareja,No contesta,Había denuncia
España,2018,4,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2018,4,1,Total,Total,Pareja,No contesta,No había denuncia
España,2018,4,0,Total,Total,Pareja,Sí,Había denuncia
España,2018,4,0,Total,Total,Pareja,Sí,No consta denuncia
España,2018,4,0,Total,Total,Pareja,Sí,No había denuncia
España,2018,8,0,Total,Total,Expareja,No,Había denuncia
España,2018,8,0,Total,Total,Expareja,No,No consta denuncia
España,2018,8,0,Total,Total,Expareja,No,No había denuncia
España,2018,8,0,Total,Total,Expareja,No contesta,Había denuncia
España,2018,8,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2018,8,0,Total,Total,Expareja,No contesta,No había denuncia
España,2018,8,0,Total,Total,Expareja,Sí,Había denuncia
España,2018,8,0,Total,Total,Expareja,Sí,No consta denuncia
España,2018,8,0,Total,Total,Expareja,Sí,No había denuncia
España,2018,8,0,Total,Total,Pareja,No,Había denuncia
España,2018,8,0,Total,Total,Pareja,No,No consta denuncia
España,2018,8,0,Total,Total,Pareja,No,No había denuncia
España,2018,8,0,Total,Total,Pareja,No contesta,Había denuncia
España,2018,8,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2018,8,0,Total,Total,Pareja,No contesta,No había denuncia
España,2018,8,1,Total,Total,Pareja,Sí,Había denuncia
España,2018,8,0,Total,Total,Pareja,Sí,No consta denuncia
España,2018,8,7,Total,Total,Pareja,Sí,No había denuncia
España,2018,12,0,Total,Total,Expareja,No,Había denuncia
España,2018,12,0,Total,Total,Expareja,No,No consta denuncia
España,2018,12,0,Total,Total,Expareja,No,No había denuncia
España,2018,12,0,Total,Total,Expareja,No contesta,Había denuncia
España,2018,12,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2018,12,0,Total,Total,Expareja,No contesta,No había denuncia
España,2018,12,0,Total,Total,Expareja,Sí,Había denuncia
España,2018,12,0,Total,Total,Expareja,Sí,No consta denuncia
España,2018,12,0,Total,Total,Expareja,Sí,No había denuncia
España,2018,12,0,Total,Total,Pareja,No,Había denuncia
España,2018,12,0,Total,Total,Pareja,No,No consta denuncia
España,2018,12,0,Total,Total,Pareja,No,No había denuncia
España,2018,12,0,Total,Total,Pareja,No contesta,Había denuncia
España,2018,12,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2018,12,0,Total,Total,Pareja,No contesta,No había denuncia
España,2018,12,0,Total,Total,Pareja,Sí,Había denuncia
España,2018,12,0,Total,Total,Pareja,Sí,No consta denuncia
España,2018,12,2,Total,Total,Pareja,Sí,No había denuncia
España,2018,1,0,Total,Total,Expareja,No,Había denuncia
España,2018,1,0,Total,Total,Expareja,No,No consta denuncia
España,2018,1,0,Total,Total,Expareja,No,No había denuncia
España,2018,1,0,Total,Total,Expareja,No contesta,Había denuncia
España,2018,1,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2018,1,0,Total,Total,Expareja,No contesta,No había denuncia
España,2018,1,0,Total,Total,Expareja,Sí,Había denuncia
España,2018,1,0,Total,Total,Expareja,Sí,No consta denuncia
España,2018,1,0,Total,Total,Expareja,Sí,No había denuncia
España,2018,1,0,Total,Total,Pareja,No,Había denuncia
España,2018,1,0,Total,Total,Pareja,No,No consta denuncia
España,2018,1,0,Total,Total,Pareja,No,No había denuncia
España,2018,1,0,Total,Total,Pareja,No contesta,Había denuncia
España,2018,1,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2018,1,0,Total,Total,Pareja,No contesta,No había denuncia
España,2018,1,1,Total,Total,Pareja,Sí,Había denuncia
España,2018,1,0,Total,Total,Pareja,Sí,No consta denuncia
España,2018,1,1,Total,Total,Pareja,Sí,No había denuncia
España,2018,2,0,Total,Total,Expareja,No,Había denuncia
España,2018,2,0,Total,Total,Expareja,No,No consta denuncia
España,2018,2,0,Total,Total,Expareja,No,No había denuncia
España,2018,2,0,Total,Total,Expareja,No contesta,Había denuncia
España,2018,2,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2018,2,0,Total,Total,Expareja,No contesta,No había denuncia
España,2018,2,0,Total,Total,Expareja,Sí,Había denuncia
España,2018,2,0,Total,Total,Expareja,Sí,No consta denuncia
España,2018,2,0,Total,Total,Expareja,Sí,No había denuncia
España,2018,2,0,Total,Total,Pareja,No,Había denuncia
España,2018,2,0,Total,Total,Pareja,No,No consta denuncia
España,2018,2,1,Total,Total,Pareja,No,No había denuncia
España,2018,2,0,Total,Total,Pareja,No contesta,Había denuncia
España,2018,2,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2018,2,0,Total,Total,Pareja,No contesta,No había denuncia
España,2018,2,0,Total,Total,Pareja,Sí,Había denuncia
España,2018,2,0,Total,Total,Pareja,Sí,No consta denuncia
España,2018,2,1,Total,Total,Pareja,Sí,No había denuncia
España,2018,7,1,Total,Total,Expareja,No,Había denuncia
España,2018,7,0,Total,Total,Expareja,No,No consta denuncia
España,2018,7,0,Total,Total,Expareja,No,No había denuncia
España,2018,7,0,Total,Total,Expareja,No contesta,Había denuncia
España,2018,7,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2018,7,0,Total,Total,Expareja,No contesta,No había denuncia
España,2018,7,0,Total,Total,Expareja,Sí,Había denuncia
España,2018,7,0,Total,Total,Expareja,Sí,No consta denuncia
España,2018,7,0,Total,Total,Expareja,Sí,No había denuncia
España,2018,7,0,Total,Total,Pareja,No,Había denuncia
España,2018,7,0,Total,Total,Pareja,No,No consta denuncia
España,2018,7,0,Total,Total,Pareja,No,No había denuncia
España,2018,7,0,Total,Total,Pareja,No contesta,Había denuncia
España,2018,7,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2018,7,1,Total,Total,Pareja,No contesta,No había denuncia
España,2018,7,1,Total,Total,Pareja,Sí,Había denuncia
España,2018,7,0,Total,Total,Pareja,Sí,No consta denuncia
España,2018,7,5,Total,Total,Pareja,Sí,No había denuncia
España,2018,6,0,Total,Total,Expareja,No,Había denuncia
España,2018,6,0,Total,Total,Expareja,No,No consta denuncia
España,2018,6,0,Total,Total,Expareja,No,No había denuncia
España,2018,6,0,Total,Total,Expareja,No contesta,Había denuncia
España,2018,6,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2018,6,0,Total,Total,Expareja,No contesta,No había denuncia
España,2018,6,0,Total,Total,Expareja,Sí,Había denuncia
España,2018,6,0,Total,Total,Expareja,Sí,No consta denuncia
España,2018,6,0,Total,Total,Expareja,Sí,No había denuncia
España,2018,6,0,Total,Total,Pareja,No,Había denuncia
España,2018,6,0,Total,Total,Pareja,No,No consta denuncia
España,2018,6,2,Total,Total,Pareja,No,No había denuncia
España,2018,6,0,Total,Total,Pareja,No contesta,Había denuncia
España,2018,6,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2018,6,0,Total,Total,Pareja,No contesta,No había denuncia
España,2018,6,1,Total,Total,Pareja,Sí,Había denuncia
España,2018,6,0,Total,Total,Pareja,Sí,No consta denuncia
España,2018,6,3,Total,Total,Pareja,Sí,No había denuncia
España,2018,3,0,Total,Total,Expareja,No,Había denuncia
España,2018,3,0,Total,Total,Expareja,No,No consta denuncia
España,2018,3,0,Total,Total,Expareja,No,No había denuncia
España,2018,3,0,Total,Total,Expareja,No contesta,Había denuncia
España,2018,3,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2018,3,0,Total,Total,Expareja,No contesta,No había denuncia
España,2018,3,0,Total,Total,Expareja,Sí,Había denuncia
España,2018,3,0,Total,Total,Expareja,Sí,No consta denuncia
España,2018,3,0,Total,Total,Expareja,Sí,No había denuncia
España,2018,3,0,Total,Total,Pareja,No,Había denuncia
España,2018,3,0,Total,Total,Pareja,No,No consta denuncia
España,2018,3,1,Total,Total,Pareja,No,No había denuncia
España,2018,3,0,Total,Total,Pareja,No contesta,Había denuncia
España,2018,3,0,Total,Total,Pareja,No contesta,No consta denuncia
